platform,stock_code,post_id,title,content,author,author_id,publish_time,read_count,comment_count,forward_count,bullish_bearish,has_pic,has_video,url,crawl_time
taoguba,sh600519,2t1AkcWODWv,科技与老登齐发力，要联手啊,大盘状态[淘股吧]周一大盘低开宽幅震荡后高走大幅反弹走势，中阳线收盘，报收3435点，沪深共计成交3.54万亿左右，成交量还是大幅有效放大状态。沪指 明日反弹压力4099点，强压力4117点。 调整支撑4027点，强支撑4007点。创指 明日反弹压力4257点，强压力4328点。 回调支撑4161点，强支撑4103点。一股海研判又是被科技左右的一天，本以为今日韩国开盘后又是大跌熔断，A股必然大幅低开，结果开盘还玩一出强势走高，但最终高台跳水，又吓坏很多人，然后就是大盘跳水，个股大跌，资金开始进攻老登消费。结果午后科技再度止跌反攻，大盘也随之止跌高走。哑然就是科技主导一切。最终个股依然还是弱于大盘。不过今日很多个股已经出现大级别对位低点，这应该是最好的信号了。 世界杯进入淘汰赛。而小组赛中，韩国队最终出局无缘32强。然后就是韩国的一系列反应。李在明道歉、下令调查，我们将迅速推进体育管理改革，确保此类事件不再发生。 还有另外一只，乌拉圭队也没是小组赛出局，创下近40年最差战绩。然后就是其足协取消了原定的返程包机安排，要求队员自行预订商业航班回国 。‌‌ 这回知道了国足为啥一直没有进步了吧。还是对他们太好了。 真没想到，中东美伊又怼起来了。周末霍尔木兹海峡局势明显升级，先是油轮遇袭、然后美军反击、再然后伊朗打击美军目标！ 美伊14点谅解备忘录刚达成10天，结果双方就指责对方违约，突然互干来得很突然。当然结束的也快。今日最新消息是，美伊双方已同意停止相互攻击，并计划于6月30日在卡塔尔首都多哈继续谈判，聚焦霍尔木兹海峡问题。而之前原定于30日在瑞士举行的谈判改在了多哈。 这次突然再开火，大概率是伊朗内部强硬派干的，主要是海峡脱离掌控了，于是就搞事。但既然美伊能签署协议，说明伊朗内部的强硬派已经不占主导地位了。 周末国家统计局公布，1—5月份规模以上工业企业利润同比+18.8%。其中电子行业利润+103.9%，对整个工业利润增长的贡献率达43.1%。 这个数据堪称炸裂，电子行业利润太过亮眼了，另外电子专用材料制造净利润同比增长665%，断层领先。 这无疑说明我们现在高科技竞争力在增强，AI的叙事还远远没有结束！这个数据也预示着，接下来科技企业的中报业绩将高增长，所以A股“科技牛”大概率是没结束的。 数据也可以看出，近期持续抱团科技炒作，是有原因，行业景气度确实很好。不过今日开盘一波快速冲高后，开始大跳水模式，算力产业链下跌，光纤、光模块、PCB等同步下跌，中际旭创、新易盛、中天科技、天孚通信、胜宏科技等龙头股下跌。电子布龙头股宏和科技弱势跌停。 然后就是开始了资金大转移，低位老登大消费、医药、养殖业、保险等板块开始异动上涨。大消费中，白酒板块盘中直线拉升，“茅五泸”齐涨，贵州茅台新低后止跌大涨。 今日巨震后的切换，暂时肯定还不能就确定大盘要开始高低切了，何况题材个股依然是弱势下跌状态。所以暂时先别盲目追涨杀跌，尽量再保持一下多看少动，这种巨震的盘面，方向暂且不明，多做很容易做错。 就像之前收评一直强调的，中报业绩是当下很强的一条暗线，而科技行业通过数据看，应该是有业绩支撑的，午后的再度止跌反攻，可见也可以看出资金对这个方向依然是不舍撤离的。而且一旦中报业绩预披露很强，那么很容易会再度走强。 而且科技方向，还有一个预期利好。 据英媒《金融时报》前天援引知情人士消息，苹果公司正在游说美国政府，希望获批采购中国厂商长鑫存储（CXMT）的内存芯片。毫无疑问，进入苹果供应链意味着其技术、产能和良率获得全球最高标准认可，有助于其真正坐稳“全球 DRAM 第四极”的位置，并吸引更多国际客户，带来市场份额的大幅提升，对长鑫存储产业链是里程碑式的利好。 当然，获批的难度很大，长鑫存储并未被法律禁止采购，而是可能被美国商务部列入实体清单，一旦列入，任何美国公司向其采购都需获得极难获批的出口许可。而今日盘面，长鑫存储概念异动走强，柏诚股份、朗迪集团涨停，深科技触及涨停，澜起科技、中微公司、合肥城建、安集科技等跟涨。 今日盘面除了老登消费外，医药主线再度强势大涨。佰仁医疗、万邦医药、广生堂、舒泰神等强势20cm涨停，海思科、凯莱英、科伦药业、双鹭药业、亚太药业、新华制药、太极集团、康缘药业、太龙药业等纷纷封涨停。 消息面上，国家医保局6月29日对通过2026年目录初审的药品名单和主要信息进行公示，其中557个药品和54个药品分别通过基本医保药品目录、商保创新药目录初步形式审查。“申报品种新药居多，五年内获批新通用名药品数量为343个。另外随着创新药板块基本面持续改善，中报业绩也是预期很强的方向，调整时间较长的医药主线可以作为重要关注点。 今日大盘低开后宽幅震荡高走大幅反弹走势，盘中一度大幅跳水再创本轮下跌新低，好在午后大跌的科技止跌回收，连带止跌反弹的老登消费，同步发力带动大盘止跌反弹大涨。 好在大盘反弹，不然今日盘中盘面继续大幅二八分化，中位数一度又是大跌2%以上，显然又是亏钱的盘面，而午后止跌回收后，最终微跌0.29%，整体个股上还是下跌居多，所以依然是缺乏赚钱效应的盘面。 对于今日大盘，走势基本符合预期，上周大阴线打乱原有走势节奏后，就只能看3997-4007点缺口位置的多头动作了。 而今日开盘冲高回落后的快速下跳，正好回补了这个缺口，最低3992点止跌反弹，而高点4075点受阻于跌破的反压30日线。 走势上，这轮因为科技巨震带动的大盘回落，低点应该又是探明了，本来股海预期先涨到4199点后再回来补缺3997点的走势，变成了先回补3997点了。这样走也好，为接下来反弹减少了后顾之忧。 所以，大盘空间下跌到位基础上，接下来就只要反包上周五大阴线高点4099点并站稳，就可以确定大盘再度回归上涨。这也是明日大盘需要拿下的反压点，盯好4099点。 走势上很清晰了，而大盘重点还是热点炒作上。今日看，接下来科技主线和老登消费是同步反弹，还是再次选择一个方向，还需再观察一下。,股海VS泛舟,,2026-06-29 17:05,196,0,,,,,https://www.tgb.cn/a/2t1AkcWODWv,2026-07-05 07:36:24
taoguba,sh600519,2t1yxP4n26x,2026.06.29（盘面总结）3万亿（第十天）,盘面上，创新药（886015）板块大幅走强，新赣江涨超20%，万邦医药（ 301520 ）、广生堂（ 300436 ）、舒泰神（ 300204 ）等数只个股20CM涨停，太极集团（ 600129 ）、亚太药业（ 002370 ）等数十只个股涨停。白酒（881273）板块走强，酒鬼酒（ 000799 ）涨超6%，贵州茅台（ 600519 ）涨超2%。猪肉（885573）板块走高，巨星农牧（ 603477 ）涨停。[淘股吧]PCB板块冲高回落，长海股份（ 300196 ）、东威股份等数只个股跌超10%，宝鼎科技（ 002552 ）、华正新材（ 603186 ）等数十只个股跌停。CPO板块走弱，长盈通（ 688143 ）、精研科技（ 300709 ）等数只个股跌超10%。,暴族八神,,2026-06-29 16:40,120,0,,,,,https://www.tgb.cn/a/2t1yxP4n26x,2026-07-05 07:36:27
taoguba,sh600519,2t1iym5GOA5,午盘复盘总结,截至午盘，上证指数（1A0001）涨0.17%，深证成指（ 399001 ）跌1.21%，创业板指（ 399006 ）跌1.28%，北证50跌2.5%。三市成交量25175亿元，较上一日放量757亿元。全市场超3400家个股下跌。 板块题材上，创新药（886015）、白酒（881273）、猪肉（885573）板块涨幅居前；PCB、CPO板块跌幅居前。 盘面上，创新药（886015）板块大幅走强，新赣江涨超20%，万邦医药（ 301520 ）、广生堂（ 300436 ）、舒泰神（ 300204 ）等数只个股20CM涨停，太极集团（ 600129 ）、亚太药业（ 002370 ）等数十只个股涨停。白酒（881273）板块逆势走高，酒鬼酒（ 000799 ）涨超6%，贵州茅台（ 600519 ）涨超3%。猪肉（885573）板块走高，巨星农牧（ 603477 ）涨停。PCB板块冲高回落，长海股份（ 300196 ）、德福科技（ 301511 ）等数十只个股跌超10%，宝鼎科技（ 002552 ）、华正新材（ 603186 ）等数十只个股跌停。CPO板块持续走弱，长盈通（ 688143 ）20CM跌停，满坤科技（ 301132 ）、奕东电子（ 301123 ）等数只个股跌超10%，鹏鼎控股（ 002938 ）、中京电子（ 002579 ）等个股跌停。,zjj50000,,2026-06-29 12:57,179,0,,,,,https://www.tgb.cn/a/2t1iym5GOA5,2026-07-05 07:36:30
taoguba,sh600519,2t1gDuETNnj,科普下每个季度末的基金漂移现象,今天A股科技板块集体承压。不少投资者一头雾水：科技产业基本面没出什么大问题，怎么又跌了？答案藏在一句话里：“明天日终出净值，披露二季度的节点持仓，调整一波，让漂移的基金回归一下。”基金飘移，简单说，就是基金名字是消费、医药等非科技，手里拿的却是科技股。今年科技赛道持续火热，AI、光模块、半导体涨势惊人，而传统消费板块持续低迷。一边是“冰”，一边是“火”，不少名字里带“消费”的基金，前十大重仓股里却堆满了光模块、AI算力、半导体等科技标的。有多夸张？数据显示，截至2026年一季度末，市场上共有241只主动权益基金被列入“风格漂移谨慎评级”。举个例子：某消费主题基金一季度末前十大重仓股还是贵州茅台、海大集团等大消费标的，但6月24日单日净值却逆市大涨超3%，表现出极强的“科技弹性”——市场普遍判断，这只“消费基金”早已偷偷重仓了科技股。为什么偏偏是今天跌？因为二季度快结束了。6月30日是基金披露二季度持仓的关键节点。那些“名不副实”的基金，必须在季报披露前把持仓“掰回来”——否则，白纸黑字的季报会直接暴露风格漂移的事实。监管层面对此早已亮剑。6月12日，中国证券投资基金业协会正式发布《公开募集证券投资基金主题投资风格管理指引》，划定主题基金非现金资产80%以上须投向对应风格库标的的“红线”。此前，首批195只基金已在6月1日完成业绩比较基准调整。**于是，集中抛售的压力落在了科技股身上。季度末的资金面再平衡是A股市场的常态规律。那些被迫减持科技、增持基准内权重更高方向的基金，其调仓行为具有明确的时效性——季报披露完，该回归的回归了，该调整的调整了，压力自然消散。当前，AI产业上行趋势尚未出现实质性拐点，当前科技产业的基本面并未出现太多实质性的变化，即将到来的业绩披露期将决定科技行业的景气验证成色，近期因为部分“噪音”产生的分歧和波动，反而可能为投资者创造布局机会。,坚持己见各取所需,,2026-06-29 12:30,57,0,,,,,https://www.tgb.cn/a/2t1gDuETNnj,2026-07-05 07:36:32
taoguba,sh600519,2sZi3DOFnWd,亏损历史新高，半年巨亏154万，牛市环境下，大幅跑输所有指数，亏的睡不着了,最近总反思，亏钱了，难受，开始学，人就是这么贱，这么懒，这么自以为是，06年开户，20年股龄，说出来可能很多人不相信，我竟然最近才学会看竞价，最近才研究了KDJ MACD之类的，是涨停比，我这次大亏钱都没有研究过，原来就是开超市，买入后不跌了就补，无脑补，不回本不抛，14年有后软件中能看到的，就18年亏了30多万，当时100来万的市值，当然也没有赚到过啥钱，以前一直上班，收入还可以，亏了就想着大不了就半年工资，一直麻痹自己，也有总结，比如抄底，我总结了十几年了，但压根没有改掉，25年没有上班了，但也不是职业，吊儿郎当的，也没有学，买了一本聪明的投资者，一年多没有看完，每天就是浪费时间，看看电视剧，睡觉，锻炼，反正就属于业余炒股，但以前没有亏钱，小赚的经历，让我胆子很大，这两年仓位加上去了，去年加到500个左右，赚了也就90多个 今年加到了快900，尤其今年大亏的前几个也大亏的情况下，还加了130多个，结果遇到了今年的割裂行情，我几乎全仓老登，白酒，消费，医药，所有弱势板块我都有，因为他们一直跌，我的资金全部用来补了，完全不看盘面情况，像个驼鸟一样，只看自己的持仓，亏了，就补，今年还借了50多个信用贷，不少亲戚朋友也炒股，聊起来我都不好意思说，家人也知道，这么大的亏损，我也没有办法讲，只有自己去消化，当然，自己做的孽，自己高估自己能力，自己不学，不改变，最终一定会被市场教训当前情况下，还是没有勇气去建仓，或者换仓，计划等有反弹了，降低下仓位，我现在的水平完全无法驾驭当前的仓位，也尝试着小仓位学下短线，只要是解决我不看市场的毛病，短线仓位不超过5万，做好亏光的准备，淘股吧也装了一年多了，基本不看不学，最近发帖，目的其实很简单，相当于日记，记录下这些痛的经历，经常看看，警惕自己第一要改变的是 不要买入下跌趋势的个股，第二是下跌趋势中不要补仓第三是抱团股形成下跌趋势后，不要去抄底，茅台，片仔癀，中免 上机，太多了，几乎以前报团的各种我都有，上轮报团的时候没有敢进，我现在都有个担忧，这次光 AI我也错过了，我会不会等行情结束了，下跌50又去抄底，我现在就有这个担忧，但这次的极端行情，我如果还抄底，我觉得我可能会被市场彻底淘汰，看看美团，从2.6万亿跌到了4000多亿，我也在100左右参与，补仓到成本90，我看我的交易清单，我有时候觉得自己无药可救了，感觉我就就是一个天生的血包，自以为是，高看自己了能力，觉得自己已经在市场上活了20年了，没有被淘汰，那说明自己还可以，完全对自己没有清晰的认知 ，如果现在上班，我可能还会麻痹自己，也就亏了一两年的工资，但现在没有工作，我没有麻痹自己的筹码了，所以才会疼，当然会不会觉醒，我没有把握，但这次真的疼了，最近开始学了，看淘股吧大神们的心得了，这个是比以前好的地方，不好的地方最近亏的睡眠质量变差了，其实炒股为了更好的生活，不炒股其实我日子也还过得去，一个孩子，压力不大，心态还是要调整，第一是健康，第二才是赚钱，今天也是一醒来就想到最近几个月的大亏，睡不着了，出来散步，顺便瞎写了一通，对了，后面要建立自己的操作体系了，不能再瞎操作了，我知道我没有办法一下子全部改变，但一定要改变，我当前给自己的强制要求股票账户只转出，不转入，当然其实也没有资金转入了，还有信用贷有点额度,大猫79,,2026-06-28 07:55,107,0,,,,,https://www.tgb.cn/a/2sZi3DOFnWd,2026-07-05 07:36:34
taoguba,sh600519,2sVjQiJhdTa,手搓量化----预测2026.6.26（策略A选股）,# 代码 方向 预测收益 最新收盘[淘股吧] ------------------------------------------ 1 300308 ▲ +9.69% 1323.40 2 600519 ▲ +8.73% 1212.10 3 300502 ▲ +6.44% 610.49 4 002371 ▲ +5.89% 798.00 5 001309 ▲ +5.72% 891.00===========================模型略微调整，然后选出的股票，怎么都是高价股啊？继续验证中,hywz110,,2026-06-25 22:29,87,0,,,,,https://www.tgb.cn/a/2sVjQiJhdTa,2026-07-05 07:36:36
taoguba,sh600519,2sUTzhmavzS,当所有人都在追逐光的时候,现在的市场，越来越像两个世界。一个世界是科技。AI、算力、光模块、存储芯片、人形机器人、先进制造，一路高歌猛进。股价不断创出新高，估值不断刷新认知，市场似乎相信只要沾上科技两个字，就拥有无限可能。一个世界是传统行业。消费、医药、地产链、部分周期行业不断下探，不少龙头企业甚至跌破了2024年市场最悲观时期的低点。业绩没有明显恶化，但估值却一压再压。这种冰火两重天，并非偶然。从政策层面看，科技已经被提升到国家战略高度。从产业趋势看，全球AI浪潮仍在持续演进。从资金角度看，政策支持、产业趋势和海外映射形成共振后，科技板块自然成为市场资金最集中的方向。于是我们看到，短短几年时间，像新易盛这样的光模块龙头，在AI算力需求爆发的推动下，市值不断跃升，股价走势堪称一骑绝尘。而另一边，贵州茅台这样的消费龙头，依然拥有极强的品牌壁垒和盈利能力，却长期承受着消费悲观预期带来的估值压制。市场正在用真金白银表达自己的偏好。科技代表未来，消费代表过去。至少在当下，大多数资金是这样认为的。但市场有一个规律从未改变：当一个行业成为所有人的共识时，往往意味着它已经聚集了市场上最聪明的人，也聚集了市场上最多的钱。科技有没有未来？当然有。中国正在以前所未有的力度推动科技自主创新，半导体、AI、先进算力、未来产业都将持续获得资源支持。但投资从来不是判断方向对不对那么简单。因为正确的方向，也可能对应错误的价格。历史上每一次伟大的产业革命都创造了巨大的财富，同时也制造过巨大的泡沫。铁路如此，互联网如此，新能源如此，AI同样不会例外。反过来看消费。消费行业确实面临现实压力，增长放缓、需求分化、市场情绪低迷，这些都是客观存在的事实。但资本市场最大的特点在于：它永远不会奖励大家都看得见的东西，而是奖励未来与预期之间的差异。今天市场相信科技代表未来，于是科技享受溢价。今天市场怀疑消费的未来，于是消费承受折价。而投资最有意思的地方就在于，未来从来不是线性的。曾经的白酒也是市场最耀眼的光。很多人相信贵州茅台会永远上涨；如今的AI科技同样是市场追逐的方向，很多人相信新易盛们还能继续创造奇迹。也许最后两种观点都没有错。错的只是人们总喜欢在高光时刻高估未来，在低谷时刻低估未来。所以真正值得思考的，或许不是科技和消费谁更好。而是当所有人都在追逐光的时候，你买下的到底是未来，还是别人对未来的想象。投资最大的风险，从来不是没有故事。而是在所有人都相信同一个故事的时候，忘记了价格。,市场第一性原理,,2026-06-25 16:21,289,0,,,,,https://www.tgb.cn/a/2sUTzhmavzS,2026-07-05 07:36:39
taoguba,sz300750,2t86ch8hZ5G,7月3日复盘,今日情绪：情绪修复第一天，三大指数大幅冲高回落；科创板大幅冲高回落，分歧第三天；明日观察锂矿、金属的持续性；[淘股吧]（反弹周期：第67天；小周期第19天）活口：宁德时代、中际旭创、新易盛、中芯国际、寒武纪；明日情绪观察：1、分歧：寒武纪；2、修复：中际旭创；当日最强题材：无；明日观察标的：中际旭创,Format,,2026-07-03 15:17,56,0,,,,,https://www.tgb.cn/a/2t86ch8hZ5G,2026-07-05 07:36:47
taoguba,sz300750,2t6VwB2dE7B,发帖标题 20260702 永太科技(002326)：锂电材料量价齐升，中报预增461%！,🔥上涨逻辑 板块概念 永太科技近期股价强势上涨，核心驱动来自锂电材料量价齐升与宁德时代深度绑定。公司六氟磷酸锂、LiFSI、VC等核心产品销量与价格同比提升，2025年底新投产的5000吨/年VC产能稳步释放，叠加2026年半年度净利润预增350%-461%，形成强劲业绩预期。同时，公司作为氟化工龙头，叠加农药、大农业概念，受益于行业景气度回升，市场情绪高涨。🎯赛道核心地位 公司在锂电材料领域已构建垂直一体化产业链，覆盖锂盐原料、锂盐、添加剂到电解液全环节，现有固态六氟磷酸锂产能1.8万吨/年、液态LiFSI产能6.7万吨/年、VC产能1万吨/年，并规划2026年扩产至5万吨/年六氟磷酸锂、8万吨/年VC、20万吨/年电解液。与宁德时代签订2026-2028年电解液长单（合计47万吨）及2027-2029年VC长单（合计9万吨），锁定下游核心客户，强化行业地位。💎行业稀缺性评估 永太科技是少数具备从原料到电解液全链条自供能力的氟化工企业，且在VC、LiFSI等高端添加剂领域具备技术壁垒。其垂直一体化模式在电解液行业从粗放竞争转向精细化、定制化阶段中具备显著优势，稀缺性体现在产能规模+客户绑定+技术协同三重维度，区别于单纯锂盐或电解液厂商。💰资金炒作逻辑 7月2日主力资金净流入8116万元，超大单净流入4.994亿元，显示大资金积极介入；但大单净流出4.182亿元，中单净流出2.352亿元，反映部分资金在高位兑现。换手率高达33.64%，成交额74.82亿元，市场博弈激烈。融资余额占流通盘7.31%，高于市场平均，做多氛围浓厚，但短期震荡明显，技术指标无明确方向。📊当期基本面 2025年三季报显示，公司营业总收入40.28亿元，净利润3033万元，归属母公司净利润同比增长136.2%；但2025年全年预计亏损2560万至4860万元，主要受汇兑损失及历史低价订单影响。2026年一季度净利润已大幅改善，中报预增350%-461%，显示业绩反转趋势明确。资产负债率73.94%，经营现金流仍为负，利润改善能否转化为真金白银仍需观察。📈26年中报业绩预期 公司预计2026年1-6月归属于上市公司股东的净利润为2.65亿元至3.3亿元，同比增长350.68%至461.22%；扣非净利润预增1245%，显示主业盈利质量显著提升。机构预测2026年全年净利润达5.75亿元，当前动态市盈率约52倍，估值已部分反映反转预期。⚠️短期潜在利空风险 1. 估值偏高：市盈率(TTM)达539.8倍，市净率9.32倍，3年历史百分位均超94%，估值处于历史高位，存在回调压力。 2. 产能扩张消化风险：VC产能规划从1万吨/年扩至8万吨/年，六氟磷酸锂从1.8万吨扩至5万吨/年，若行业供需逆转或价格回落，激进扩产将带来沉重负担。 3. 汇兑风险：2025年受美元汇率波动影响，汇兑损失同比增加，未来仍存不确定性。 4. 历史低价订单影响：2025年严格执行前期签订的部分锂电材料长期协议低价订单，对盈利形成压制，虽已大幅减亏，但历史包袱是否完全消化尚需观察。 5. 现金流压力：2025年经营活动现金流净额为-7203万元，2026年一季度每股现金流仅0.12元，利润改善能否转化为真金白银仍需时间验证。风险提示：以上分析基于公开资讯与历史数据，仅供参考，不构成投资建议。市场有风险，投资需谨慎，建议结合自身风险承受能力，理性决策。,牛就对了,,2026-07-02 22:20,70,0,,,,,https://www.tgb.cn/a/2t6VwB2dE7B,2026-07-05 07:36:49
taoguba,sz300750,2t6KF1fyRLj,科技结束了吗,今天手里有个户分仓的跌了-6，这是这几年作为盘手第一次日内亏这么多，科技高潮其实都早就预判到要跌但是还是选择了抗仓这是极其不理智的、所以还是应该多一些独立的思考。做盘手这么多年我每一次大跌都是避开的，这次确实是赚的比较多了，自己也有些飘了，经过一晚的沉淀慢慢冷静下来了。其实回撤到没什么关键是感觉到了时代给的红利已经差不多尾声了，从chatgpt开始到现在差不多也三年了，尤其这两年年业内兄弟人均十倍二十倍，这些钱都是大时代给的，守得住才是关键，人到任何时候都要给自己一些退路，所以都让身边的朋友取一些钱出来，最起码经历过这次的大牛市大家生活最起码都很宽裕了。 未来做主题是为的主场我依然还是有些压力，但不退缩，稳扎稳打，只做有持续性的大题材，多择时。看准下注，择时下注z 多做逻辑龙。多拿先手。 至于科技真的结束了吗，说实话我也没有很大的把握，我预期是像类似zjxc这种有业绩预期的交易到二季度业绩，后面做个双顶就结束了，然后以题材的形式穿插，大跌一天反弹几天那种形式，可以看看2021年的宁德时代，总之多一些准备和心理预期吧。,风蓝小将,,2026-07-02 19:48,95,0,,,,,https://www.tgb.cn/a/2t6KF1fyRLj,2026-07-05 07:36:51
taoguba,sz300750,2t6EdK1wwct,7.2个股资金净流入前30榜单,7.2个股资金净流入前30榜单,中天戟,,2026-07-02 18:18,261,0,,,,,https://www.tgb.cn/a/2t6EdK1wwct,2026-07-05 07:36:55
taoguba,sz300750,2t6sSXIHgmE,7月2日复盘,今日情绪：情绪分歧第二天，三大指数低开低走；科创板领跌，分歧第二天；明日观察锂矿、金属的持续性；[淘股吧]（反弹周期：第66天；小周期第18天）活口：宁德时代、中际旭创、新易盛、中芯国际、寒武纪；明日情绪观察：1、分歧：寒武纪；2、修复：中际旭创；当日最强题材：无；明日观察标的：中际旭创,Format,,2026-07-02 15:39,54,0,,,,,https://www.tgb.cn/a/2t6sSXIHgmE,2026-07-05 07:36:57
taoguba,sz300750,2t5mBpjLkRj,科技回调（结束）？题材乱舞？-2026-7-1复盘,牛市的最后一程，主线结束（也许是回调吧，谁知道呢），题材乱舞。[淘股吧]科技终于跌了，老登涨了，题材也回归了，全场四千多家上涨，AI硬件下跌。科技AI硬件终于在强势了近3个月开始回调。至于是否结束，未来应该是还有一波反弹，大概是7月末，8月初的业绩披露吧，预测7月前一半1. 科技AI硬件回调，不过不会一下子全跌，属于波浪形下跌2. 年中财报不错的其他板块活跃一下，比如锂矿，金融证券（牛市后期补涨+业绩肯定不错），医药，煤炭，电力什么的，业绩应该不错。3. 7月下旬陆续披露AI业绩好的（大部分应该是不错的），为上市公司预热吸收资金目光4. 长鑫，长存等大量科技公司上市，吸血5. 牛市结束，如果散户追，那么就站在山顶。6. 有人预测2027年结束，我觉得应该是最后的一波吧，ABC浪的最后吧，一般也就不参与了7. 题材股比如商业航天应该不会在7月上旬炒作吧，没什么业绩的所以7月上旬聚焦的是 非科技+业绩好的，科技需要回调大半个月吧，不排除个别个股和细分行业。【热门新闻】1. 半导体涨价潮蔓延至先进封装 日月光CEO：正全力以赴扩大产能2. . 利好来了！刚刚，八部门重磅发布！事关AI、算力、工业互联网（昨天的）【大盘】【日线】,Promise4,,2026-07-01 23:44,219,2,,,,,https://www.tgb.cn/a/2t5mBpjLkRj,2026-07-05 07:37:00
taoguba,sz300750,2t4MTv69b0M,逆变器重挫，阳光电源暴跌13%！新能源电池ETF华宝（159071）跌超3%，基金经理火线点评来了！,今日（7月1日），电池产业链突遭重挫。阳光电源大跌逾13%，锦浪科技、海博思创跌超9%，麦格米特跌超5%。专注储能产业链的新能源电池ETF华宝（159071）场内价格跌3.6%，实时成交额1469万元。[淘股吧],同壁,,2026-07-01 15:24,118,0,,,,,https://www.tgb.cn/a/2t4MTv69b0M,2026-07-05 07:37:02
taoguba,sz300750,2t4Mz9yemji,7月1日复盘,今日情绪：情绪分歧第一天，上证指数冲高回落收红；科创板大幅冲高下杀，分歧第一天；明日观察锂矿、金属的持续性；[淘股吧]（反弹周期：第65天；小周期第17天）活口：宁德时代、中际旭创、新易盛、中芯国际、寒武纪；明日情绪观察：1、分歧：寒武纪；2、修复：中际旭创；当日最强题材：无；明日观察标的：中际旭创,Format,,2026-07-01 15:19,52,0,,,,,https://www.tgb.cn/a/2t4Mz9yemji,2026-07-05 07:37:05
taoguba,sz300750,2t4CFDZ27kA,固态电池十条真龙,A股固态电池机构核心十大龙头 固态电池主流划分三大赛道：电池整机、电解质/正极材料、固态生产设备。结合多家头部券商标的提及频次、技术布局完整度、2025前三季度 amp;2026Q1业绩兑现能力，整理A股固态电池分层核心清单，区分赛道清晰定位龙头梯队。 一、固态电池整机厂（行业核心龙头梯队，争议最小） 1. 龙一｜宁德时代 300750 双线布局硫化物+凝聚态固态，固态相关专利超2000项，500Wh/kg凝聚态完成车规验证；2025前三季度归母净利近491亿，规划2027年全固态电池小批量落地，相关配套订单规模320亿级别，行业龙头地位无分歧。2. 龙二｜赣锋锂业 002460 全球稀缺同时布局氧化物、硫化物、聚合物三条固态技术路线，自研硫化物电解质成本较海外企业低40%；锂盐-电池-回收全产业链闭环，2025前三季度净利25.5亿，2026年建成GWh级别固态产能。3. 龙三｜比亚迪 002594 垂直整合体系，第二代刀片固态电池计划2026年落地，整体制造成本较行业均值低20%；优先配套汉、唐主力车型，全产业链布局对冲原材料周期波动风险。4. 龙四｜国轩高科 002074 自研金石固态电池能量密度360Wh/kg，通过200℃高温安全测试，大众持股26.3%深度绑定；2025前三季度净利25.3亿，全固态中试良率突破90%，2026年推进量产落地。 二、固态电解质 amp;正极材料（弹性最高，路线分歧显著） 5. 龙五｜天赐材料 002709 硫化物电解质前驱体全球市占率60%，手握百万吨级长期供货订单，材料赛道券商提及频次第一，硫化物路线核心受益标的。6. 龙六｜当升科技 300073 同步布局固态高镍正极+配套电解质，9系高镍材料批量供货清陶、卫蓝等固态企业，已实现20吨级稳定出货。7. 龙七｜容百科技 688005 高镍固态正极绝对龙头，固态配套订单累计超360亿，9系高镍产品批量对外交付。8. 龙八｜上海洗霸 603200 氧化物固态电解质核心供应商，独家配套比亚迪，产品生产良率超98%，氧化物路线核心弹性小票。 注：材料赛道分两大技术分支，天赐绑定硫化物路线，上海洗霸深耕氧化物路线，技术路线周期轮动会直接影响标的估值弹性。 三、固态电池生产设备（卖铲人逻辑，光大6月26日重点推荐）9. 龙九｜先导智能 300450 全球唯一可提供固态电池完整产线设备企业，固态设备市占率超70%，在手相关订单230亿，机构测算固态业务净利弹性最高可达476%。10. 龙十｜利元亨具备固态中试线、量产线整线交付能力，与先导智能同列券商设备赛道双核心推荐标的，直接受益固态产线扩产需求。设备第二梯队（未进入前十）：曼恩斯特、赢合科技（整线设备）；纳科诺尔（辊压/等静压单机）；璞泰来（嘉拓智能涂布设备）。 四、常被自媒体列入榜单、但机构优先级偏低标的1. 孚能科技、贝特瑞、金龙羽：单项技术具备亮点，但业绩兑现能力、券商覆盖频次不及前十核心标的；2. 清陶能源、卫蓝新能源：固态技术实力顶尖（清陶LLZO氧化物电解质市占超60%，卫蓝半固态已装车），企业尚未登陆A股，二级市场仅可布局上游供应链；3. 亿纬锂能、欣旺达：业务重心集中于动力、储能传统液态电池，固态研发以跟随布局为主，头部券商极少纳入固态核心龙头名单。 核心总结整机梯队：宁德时代（龙一）＞赣锋锂业、比亚迪（龙二梯队）＞国轩高科材料梯队：天赐、当升、容百（硫化物+高镍正极）、上海洗霸（氧化物路线）设备梯队：先导智能、利元亨（固态整线双龙头） 风险提示：内容仅基于券商研报、公开产业数据整理，不构成任何投资建议；固态电池大规模量产集中在2026-2027年，各企业产能、良率、技术迭代进度会持续调整龙头排序，技术路线落地不及预期存在估值回调风险。,完美王,,2026-07-01 13:01,123,0,,,,,https://www.tgb.cn/a/2t4CFDZ27kA,2026-07-05 07:37:07
