post_id,symbol,stock_name,title,text,truncated,author,user_id,created_at,reply_count,like_count,retweet_count,view_count,fav_count,source,url,crawl_time
264562371,SZ300301,ST长方,,"$*ST长方(SZ300301)$ 多个议案遭董事或独董反对，*ST长方高层分歧再现原创读创财经 2022/06/27 14:5127日午间，深圳本地上市公司*ST长方（300301）发布第四届董事会第二十三次会议、第四届董事会第二十四次会议决议决议公告。两份决议公告显示，公司董事会审议并通过《关于聘任总经理的议案》《关于聘任财务负责人的议案》《关于免除控股子公司执行董事、监事暨委派新的执行董事、监事的议案》等。值得注意的是，上述议案都有公司董事或独董投出反对票。▍公司一董事、一独董对聘任总经理议案投反对票公告显示，6月25日，*ST长方第四届董事会第二十三次会议以现场和通讯相结合的方式召开，会议审议并通过《关于聘任总经理的议案》，董事会同意聘任吴涛祥为公司总经理，任期自本次董事会审议通过之日起至公司第四届董事会届满之日止。根据公告，公司一董事、一独董对上述议案投了反对票。根据公告，董事梁涤成对《关于聘任总经理的议案》投反对票，反对理由：总经理候选人有多项不良征信记录，履职经历也有多项不良记录，担任破产企业董事，且因对破产企业债务承担责任，股权被冻结，且简历上隐瞒在关联公司任职且与其他董监高的关联关系，不具备公司总经理任职资格，且不具有独立性，违反法律、法规和公司规章制度等以及流程违规，本议案违规、涉嫌违法。根据公告，独立董事王寿群对《关于聘任总经理的议案》投反对票，反对理由：候选人吴涛祥的任职经历存在多次不良信用记录，其在光电行业中仅有担任四川柏狮光电技术有限公司董事的任职经历，而该公司已在破产清算中。目前正处于长方的关键期，对总经理的任职要求应更加审慎和严格，鉴于现有材料未能体现吴涛祥的任职能力和综合素质，本人对吴涛祥的行业洞察力、管理能力和组织协调能力与总经理的岗位需求存疑。根据公告，就上述二人就聘任总经理议案投反对票，*ST长方说明如下：1、吴涛祥在四川柏狮光电技术有限公司（以下简称“柏狮光电”）的董事任期已于2014年届满，同年柏狮光电停止经营，未办理董事工商变更登记手续，因此公开信息上仍显示吴涛祥担任柏狮董事。2021年6月3日，四川省遂宁市中级人民法院作出裁定，宣告柏狮光电破产。2022年5月30日，四川省遂宁市中级人民法院作出《（2021）川09破1号认可破产财产分配方案-民事裁定书》，认可《破产财产分配方案》，管理人将按分配方案执行财产分配，不涉及吴涛祥个人责任。柏狮光电将于清算后注销。结合上述法院作出的破产裁定、认可破产财产分配方案裁定及吴涛祥说明，吴涛祥对柏狮光电的破产不负个人责任，不属于《公司法》规定的“担任破产清算的公司、企业的董事或者厂长、经理，对该公司、企业的破产负有个人责任的，自该公司、企业破产清算完结之日起未逾三年”的情形。2、经核查，吴涛祥存在作为被告且败诉的诉讼案件，案号为（2017）川0903民初2177号，原告柏狮光电，案由为民间借贷纠纷，判决结果为于2018年3月31前偿还完毕原告355,000元。根据四川省遂宁市中级人民法院作出的《（2021）川09破1号认可破产财产分配方案-民事裁定书》，柏狮光电可供分配的破产财产未包含上述债权，结合吴涛祥确认其已清偿的说明，故吴涛祥已清偿完毕上述败诉案件债权。3、经核查，吴涛祥存在一起作为被执行人的执行案件，由于该执行案件，吴涛祥已被限制高消费，执行案号为（2021）川0903执2519号，执行标的12,407,589元。根据吴涛祥说明并经核查，该起执行案见系遂宁市丰发现代农业融资担保有限公司（以下简称“丰发担保”）基于（2020）川0903民再3号《民事判决书》（系根据(2017）川0903民初2418号案件的再审）申请的执行案件，根据2022年6月7日丰发担保出具的《关于误将吴涛祥先生申请实施“限高失信”名单的说明》，吴涛祥在该案件中仅以其所持股权承担责任，丰发担保收到吴涛祥更正要求后，已安排工作人员与法院执行法官确认，并已提交更正申请，法院已将吴涛祥从“限高失信”名单中移除。根据该执行案件所依据的(2020）川0903民再3号《民事判决书》，柏狮光电应向丰发担保偿还借款本息，吴涛祥本人仅以其持有的柏狮光电股份承担担保责任，并不承担连带清偿责任，因此吴涛祥被列为被执行人系因丰发担保错误操作所致，截至本公告披露日，法院已将吴涛祥从“限高失信”名单中移除。4、吴涛祥任职的其他部分企业被列入经营异常名录，不影响其任职上市公司总经理的任职资格。5、吴涛祥任执行事务合伙人的共青城星辰同力投资合伙企业（有限合伙）（以下简称“星辰同力”）不属于公司控股股东、实际控制人单位，星辰同力不属于南昌光谷集团有限公司关联公司，公司董事刘志刚未持有星辰同力股份；公司董事会秘书江玮已于2018年辞去深圳宣泽生物医药有限公司的董事，因该公司停止经营，未办理董事工商变更登记手续，因此公开信息上仍显示江玮担任其董事。故，吴涛祥与公司控股股东、实际控制人以及其他董事、监事、高级管理人员不存在关联关系。吴涛祥任职资格经北京德恒律师事务所进行核查，律师认为吴涛祥的任职资格符合相关法律法规及《公司章程》的要求。▍公司一董事对聘任财务负责人议案投反对票*ST长方25日召开的董事会还审议并通过了《关于聘任财务负责人的议案》。董事会同意聘任陈君维为公司财务负责人，任期自董事会审议通过之日起至第四届董事会届满之日止。董事梁涤成对上述议案投反对票，反对理由：违反公司《财务负责人管理制度》等，严重违规、涉嫌违法。1、违反《财务负责人管理制度》第16条、第18条，前任财务总监6月24日才向董事会提交书面辞职报告，且前任财务总监辞职董事会尚未审议通过，对外发布辞职生效的公告违规。2、隐瞒关联关系，该候选人向董事会隐瞒了在控股股东关联公司共青城星辰同力投资合伙企业持有股份的事实，隐瞒关联关系。3、违反《财务负责人管理制度》第5条，财务负责人不应该由董事长提名。就此，公司说明如下：1、为保证公司正常经营运转，董事会秘书兼财务负责人江玮于董事会召开前一日辞去公司财务负责人职务，根据《深圳证券交易所上市公司自律监管指引第2号——创业板上市公司规范运作》，其辞职报告自送达董事会之日起生效。2、如上所述，陈君维为星辰同力有限合伙人，与公司控股股东、实际控制人以及其他董事、监事、高级管理人员不存在关联关系。3、根据公司内部制度规定，财务负责人应由总经理推荐，由于公司前任总经理刘志刚已于2022年5月23日辞去公司总经理职务，截至本次董事会召开日前，公司总经理岗位处于空缺状态，为提高工作效率，故由董事长推荐，经提名委员会审核，提交董事会审议聘任。▍公司一董事、一独董对免除控股子公司执行董事、监事议案投反对票*ST长方27日中午还发布了第四届董事会第二十四次会议决议公告。根据公告，2022年6月26日，公司第四届董事会第二十四次会议召开，会议审议通过了《关于免除控股子公司执行董事、监事暨委派新的执行董事、监事的议案》。公告称，鉴于公司管理层多次与控股子公司长方集团康铭盛（深圳）科技有限公司（以下简称“康铭盛”）执行董事李迪初及其管理团队就加强对康铭盛管控等事宜进行交涉，李迪初至今仍未向公司移交康铭盛的管控权；康铭盛存货管理、销售与收款、信息系统管理存在重大缺陷，在公司2021年年度报告披露前突然提出大额返利，上述事项造成公司股票交易被实施退市风险警示及其他风险警示。后续李迪初不配合公司调查委员会工作、拒不履行关于分红的股东决议，执行董事李迪初及监事陈璟亦拒不执行公司召开康铭盛股东会要求，执行董事李迪初和监事陈璟已不能履行职责维护公司利益，不再适合担任康铭盛执行董事职务及监事职务，公司决定免除李迪初执行董事、陈璟监事的职务。公告称，公司将委派公司员工余小灵担任康铭盛执行董事、衷政担任康铭盛监事，履行子公司董事、监事职责，余小灵及衷政简历详见附件。董事梁涤成对本议案投反对票，反对理由：1、会议材料准备不足，免除理由不成立。2、王敏隐瞒涉及关联交易且为本议案利害关系人的事实且未回避表决，亦未考虑当初李迪初为其取得控制权进行担保的行为等。3、本议案有导致公司“摘星脱帽”无法实现的风险。4、排挤对公司有巨大贡献的康铭盛创始人李迪初，有造成康铭盛停产、员工失业和银行对长方集团收贷的风险，损害公司和全体股东利益，涉嫌滥用大股东地位无底线打压康铭盛。5、所提名人员缺乏相关经验。独立董事王寿群对本议案投反对票，反对理由：1、鉴于会议材料不充分，无法发表意见；2、表决事项应该为四项，而不是在一个议案中；3、目前长方集团的主要收入来源为康铭盛，罢免康銘盛的创始人会给公司生产、经营和市场带来较大影响，股东之间的纠纷不应影响上市公司的经营，不建议罢免执行董事李迪初。就此，公司说明如下：1、造成公司股票交易被实施退市风险警示及其他风险警示的相关风险事项已在2021年度《审计报告》及2021年度《内部控制审计报告》中明确列明，各位董事已查阅并签署了2021年度报告相关文件。李迪初不配合公司调查委员会工作、拒不履行关于分红的股东决议等文件在前期已发送至各位董事。同时，自公司2022年6月22日发出召开第四届董事会第二十四次会议通知至董事会会议召开前，公司未收到任何关于董事要求补充会议材料的说明或相关文件。2、李迪初为南昌光谷集团有限公司并购长方集团进行担保的行为，不构成王敏与李迪初存在关联关系，同时，本次议案内容不涉及需要回避表决事项，不存在应回避表决人员。3、李迪初及其管理团队以各种理由拒不移交康铭盛管控权、拒不配合公司调查委员会工作，严重影响公司撤销退市风险警示及其他风险风险警示的工作进展，严重损害公司及全体股东利益。来源：读创财经综合",0,tomdc,9654804196,2023-10-26 03:01:46,0,1,0,59747,1,雪球,https://xueqiu.com/9654804196/264562371,2026-07-08 16:18:40
264989019,SZ300301,ST长方,,$*ST长方(SZ300301)$ x现在可以博弈了,0,放牛娃童,4968788086,2023-10-30 06:07:06,0,0,0,50285,0,雪球,https://xueqiu.com/4968788086/264989019,2026-07-08 16:18:40
265151866,SZ300301,ST长方,,$*ST长方(SZ300301)$ 收到1.88？,0,三哥得财,6312684185,2023-10-31 06:27:35,1,0,0,48323,0,Android,https://xueqiu.com/6312684185/265151866,2026-07-08 16:18:38
265173466,SZ300301,ST长方,,*ST长方：关于延期回复深圳证券交易所年报问询函（二）的公告 网页链接,0,ST长方(SZ300301),0,2023-10-31 08:53:58,0,0,0,7796,0,公告,https://xueqiu.com/S/SZ300301/265173466,2026-07-08 16:18:38
265248030,SZ300301,ST长方,,$*ST长方(SZ300301)$ 不应该啊，今天竟然不崩，买盘还这么稳,0,胡马判官,6014780275,2023-11-01 01:51:47,1,0,0,60248,0,iPhone,https://xueqiu.com/6014780275/265248030,2026-07-08 16:18:38
265333189,SZ300301,ST长方,,*ST长方：关于深圳市长方集团股份有限公司2023年第二次临时股东大会的法律意见书 网页链接,0,ST长方(SZ300301),0,2023-11-01 11:09:52,0,0,0,9711,0,公告,https://xueqiu.com/S/SZ300301/265333189,2026-07-08 16:18:38
265333193,SZ300301,ST长方,,*ST长方：2023年第二次临时股东大会决议公告 网页链接,0,ST长方(SZ300301),0,2023-11-01 11:09:52,0,0,0,10088,0,公告,https://xueqiu.com/S/SZ300301/265333193,2026-07-08 16:18:38
265333195,SZ300301,ST长方,,*ST长方：关于公司涉及诉讼的进展公告 网页链接,0,ST长方(SZ300301),0,2023-11-01 11:09:52,1,1,0,10466,0,公告,https://xueqiu.com/S/SZ300301/265333195,2026-07-08 16:18:38
265391806,SZ300301,ST长方,,$*ST长方(SZ300301)$ 1.96，我出来了！,0,三哥得财,6312684185,2023-11-02 02:17:34,2,1,0,52897,0,Android,https://xueqiu.com/6312684185/265391806,2026-07-08 16:18:38
265830064,SZ300301,ST长方,,$*ST长方(SZ300301)$ 这么有催化剂的股票，现在是否马上买可以商榷，但是一定要多关注多跟踪，未来很看好，刚第一波而已。,0,期权铁鹰之翼,1446996436,2023-11-06 14:03:42,1,1,0,52217,0,Android,https://xueqiu.com/1446996436/265830064,2026-07-08 16:18:38
266076436,SZ300301,ST长方,,*ST长方：关于向关联方借款暨关联交易的进展公告 网页链接,0,ST长方(SZ300301),0,2023-11-08 10:05:19,0,0,0,8044,0,公告,https://xueqiu.com/S/SZ300301/266076436,2026-07-08 16:18:38
266082208,SZ300301,ST长方,*ST长方：向关联方深圳车仆实业控股有限公司借款9100万元人民币，用于生产经营,转自：金融界 本文源自:金融界AI电报 金融界11月8日消息，*ST长方公告，公司近期根据经营需要，与关联方深圳车仆实业控股有限公司签订了《借款协议》，公司向车仆实业借款人民币9100万元用于生产经营，借款期限为一年，借款年利率为6%。本次向关联方借款金额及利率均未超过股东大会审议通过的额度，无需提交董事会、股东大会审议，本次关联交易不构成《上市公司重大资产重组管理办法》规定的重大资产重组，无需有关部门批准。截至公告披露日，公司向关联方借款余额为2.41亿元。,0,ST长方(SZ300301),0,2023-11-08 10:59:49,0,0,0,36432,0,新闻,https://xueqiu.com/S/SZ300301/266082208,2026-07-08 16:18:38
266240427,SZ300301,ST长方,*ST长方：公司已搭建直播销售团队，不断加大新媒体直播销售投入力度，通过直播销售等方式做到线上线下...,同花顺（300033）金融研究中心11月9日讯，有投资者向*ST长方（300301）提问， 贵公司产品如何销售？ 公司回答表示，您好，感谢您的关注！公司产品销售模式主要有以下三种：经销商销售模式、直销模式、OEM（ODM）模式。同时，公司已搭建直播销售团队，不断加大新媒体直播销售投入力度，通过直播销售等方式做到线上线下（300959）销售全覆盖，助力公司产品向终端市场迈进。 点击进入互动平台 查看更多回复信息,0,ST长方(SZ300301),0,2023-11-09 08:12:28,0,0,0,37868,0,新闻,https://xueqiu.com/S/SZ300301/266240427,2026-07-08 16:18:38
266241027,SZ300301,ST长方,*ST长方：公司离网照明业务产品品类齐全，涵盖离网照明应用十大系列800多款产品，处于全球细分市场领先...,同花顺（300033）金融研究中心11月9日讯，有投资者向*ST长方（300301）提问， 贵公司的利润增长点在哪里？ 公司回答表示，您好，感谢您的关注！公司专注于 LED 照明光源器件、LED 照明产品及电风扇、便携式储能产品等其他电子产品的研发、设计、生产和销售，公司离网照明业务产品品类齐全，涵盖离网照明应用十大系列800多款产品，处于全球细分市场领先地位。 点击进入互动平台 查看更多回复信息,0,ST长方(SZ300301),0,2023-11-09 08:16:26,0,0,0,38342,0,新闻,https://xueqiu.com/S/SZ300301/266241027,2026-07-08 16:18:38
266241355,SZ300301,ST长方,*ST长方：公司未有与流量主播合作意向,同花顺（300033）金融研究中心11月9日讯，有投资者向*ST长方（300301）提问， 关注到贵司沃尔风抖音直播带货，基本就卖两款台灯。而且大部分就是主播一个人自嗨，经常进去看到没人在直播间。是否可以找些有流量主播合作 公司回答表示，您好，感谢您的关注！公司未有与流量主播合作意向。目前，公司已初步搭建直播销售团队，后续将不断优化直播销售体系，加强直播销售人员专业能力培训，提升公司品牌影响力及销售额。 点击进入互动平台 查看更多回复信息,0,ST长方(SZ300301),0,2023-11-09 08:18:28,0,0,0,53739,0,新闻,https://xueqiu.com/S/SZ300301/266241355,2026-07-08 16:18:38
266778880,SZ300301,ST长方,,$*ST长方(SZ300301)$ 要上去了吗？,0,三哥得财,6312684185,2023-11-14 01:58:00,0,0,0,43131,0,Android,https://xueqiu.com/6312684185/266778880,2026-07-08 16:18:38
266816868,SZ300301,ST长方,,$*ST长方(SZ300301)$ 昨天卖三分之一，今天涨，看来庄家就缺我这100股,0,tomdc,9654804196,2023-11-14 05:03:57,0,0,0,44084,0,雪球,https://xueqiu.com/9654804196/266816868,2026-07-08 16:18:38
266873059,SZ300301,ST长方,,*ST长方：关于延期回复深圳证券交易所年报问询函（二）的公告 网页链接,0,ST长方(SZ300301),0,2023-11-14 10:34:29,0,0,0,6827,0,公告,https://xueqiu.com/S/SZ300301/266873059,2026-07-08 16:18:38
266938988,SZ300301,ST长方,,$*ST长方(SZ300301)$ 一次一次延期，心里有鬼的概率更大些。,0,专业低抛高吸高手,9858072736,2023-11-15 01:24:08,0,0,0,46598,0,Android,https://xueqiu.com/9858072736/266938988,2026-07-08 16:18:38
266969318,SZ300301,ST长方,,$*ST长方(SZ300301)$ ST11月大多有行情，回五天线了，还能再来么,0,做大做强1再创辉煌,1599476863,2023-11-15 02:58:35,0,0,0,45710,0,雪球,https://xueqiu.com/1599476863/266969318,2026-07-08 16:18:38
267030745,SZ300301,ST长方,,被执行人李迪初持有的深圳市长方集团股份有限公司（证券简称“*ST长方”，证券代码：300301，证券性质：无限售流通股）20974776股股票，马上结束了，还是没有人报名，难道要三拍？,0,tomdc,9654804196,2023-11-15 08:07:07,1,0,0,50605,0,雪球,https://xueqiu.com/9654804196/267030745,2026-07-08 16:18:38
267119300,SZ300301,ST长方,,$*ST长方(SZ300301)$ 三个报名的了。不太懂，李另外一部分股权也被冻结了，为什么不一起拍卖呢？,0,期权铁鹰之翼,1446996436,2023-11-16 01:24:15,0,2,0,56023,0,Android,https://xueqiu.com/1446996436/267119300,2026-07-08 16:18:38
267170319,SZ300301,ST长方,,$*ST长方(SZ300301)$ 辽宁晨旭实业有限公司是何方神圣，这么强烈要长方的股权？？网络拍卖竞价结果用户姓名辽宁晨旭实业有限公司通过竞买号V3906于2023/11/16 10:32:05在广东省深圳市中级人民法院于阿里拍卖平台开展的“被执行人李迪初持有的深圳市长方集团股份有限公司（证券简称“*ST长方”，证券代码：300301，证券性质：无限售流通股）20974776股股票”项目公开竞价中，以最高应价胜出。该标的网络拍卖成交价格：¥35580282.82（叁仟伍佰伍拾捌万零贰佰捌拾贰元捌角贰分）在网络拍卖中竞买成功的用户，必须依照标的物《竞买须知》、《竞买公告》要求，按时交付标的物网拍成交余款、办理相关手续。标的物最终成交以广东省深圳市中级人民法院出具拍卖成交裁定为准。2023/11/16 10:32:05,0,tomdc,9654804196,2023-11-16 04:56:08,3,1,1,68311,0,雪球,https://xueqiu.com/9654804196/267170319,2026-07-08 16:18:36
267228827,SZ300301,ST长方,,*ST长方：关于向关联方借款暨关联交易的进展公告 网页链接,0,ST长方(SZ300301),0,2023-11-16 10:41:01,0,0,0,6437,0,公告,https://xueqiu.com/S/SZ300301/267228827,2026-07-08 16:18:36
267228830,SZ300301,ST长方,,*ST长方：关于持股5%以上股东李迪初所持公司股份被司法拍卖的进展公告 网页链接,0,ST长方(SZ300301),0,2023-11-16 10:41:01,0,0,0,6576,0,公告,https://xueqiu.com/S/SZ300301/267228830,2026-07-08 16:18:36
267228833,SZ300301,ST长方,,*ST长方：详式权益变动报告书 网页链接,0,ST长方(SZ300301),0,2023-11-16 10:41:01,0,0,0,6572,0,公告,https://xueqiu.com/S/SZ300301/267228833,2026-07-08 16:18:36
267228839,SZ300301,ST长方,,*ST长方：关于控股股东被司法拍卖的股份完成过户暨公司变更为无控股股东、无实际控制人的提示性公告 网页链接,0,ST长方(SZ300301),0,2023-11-16 10:41:02,0,0,0,6756,0,公告,https://xueqiu.com/S/SZ300301/267228839,2026-07-08 16:18:36
267228848,SZ300301,ST长方,,*ST长方：简式权益变动报告书 网页链接,0,ST长方(SZ300301),0,2023-11-16 10:41:02,0,0,0,6734,0,公告,https://xueqiu.com/S/SZ300301/267228848,2026-07-08 16:18:36
267239184,SZ300301,ST长方,*ST长方：公司股东李迪初所持2097.48万股股份以3558.03万元人民币成功司法拍卖,转自：金融界 本文源自:金融界AI电报 金融界11月16日消息，*ST长方公告，公司股东李迪初所持有的2097.48万股股份已在淘宝网司法拍卖平台成功拍卖，由辽宁晨旭实业有限公司以人民币3558.03万元竞得，占公司总股本的2.65%。该成交价格以广东省深圳市中级人民法院出具的拍卖成交裁定书为准。李迪初所持剩余的同等数量股份尚未拍卖，公司将持续关注并及时披露相关进展。,0,ST长方(SZ300301),0,2023-11-16 12:09:37,0,0,0,44148,0,新闻,https://xueqiu.com/S/SZ300301/267239184,2026-07-08 16:18:36
267239382,SZ300301,ST长方,*ST长方：签订500万元人民币关联方借款协议，年利率6%，期限一年,转自：金融界 本文源自:金融界AI电报 金融界11月16日消息，*ST长方公告，公司近期与关联方深圳车仆实业控股有限公司签订了《借款协议》，借款金额为500万元人民币，用于公司及子公司的生产经营。借款年利率为6%，期限为一年。本次借款不超过此前股东大会审议通过的借款额度和利率，不构成重大资产重组，无需有关部门批准。截至本公告披露日，与关联方的累计关联交易借款金额为2.83亿元，公司向关联方借款余额为2.46亿元，均已履行必要的审批程序。,0,ST长方(SZ300301),0,2023-11-16 12:10:41,0,0,0,49345,0,新闻,https://xueqiu.com/S/SZ300301/267239382,2026-07-08 16:18:36
267425165,SZ300301,ST长方,*ST长方控股子公司康铭盛两款LED台灯抽检不合格,北京商报讯（记者赵述评 王思琦）2023年11月17日，北京商报记者从海南省市场监督管理局最新发布的《2023年海南省流通市场儿童台灯产品质量监督抽查结果》（简称“抽查结果”）中获悉，长方集团康铭盛(深圳)科技有限公司（简称“康铭盛”）的两款LED台灯抽检不合格。公开资料显示，康铭盛为上市公司深圳市长方集团股份有限公司（简称“*ST长方（300301）” ，股票代码为300301）旗下控股子公司。 抽查结果显示，康铭盛曝出不合格的两款产品分别为：生产企业(标称)为“长方集团康铭盛(深圳) 科技有限公司”、 被检主体为“临高亿佳商贸有限公司”、 规格型号为“KM-6727”的一款“LED 可充式台灯”，不合格项目为“标记、爬电距离和电气间隙、耐热、耐火和耐起痕”；生产企业(标称)为“长方集团康铭盛(深圳) 科技有限公司”、 被检主体为“五指山正岛百货商贸有限公司”、 规格型号为“KM-6762”、 商标(标称)为“康铭”的一款“LED 台灯”，不合格项目为“耐热、耐火和耐起痕”。 北京商报记者了解到，康铭盛成立于2004年，是一家以从事研究和试验发展为主营业务的企业，旗下拥有康铭、KAMISAFE、沃尔风vavofo和多朗达四大品牌，产品包括灯饰、电蚊拍及加湿器等，是上市公司*ST长方旗下控股子公司，其中*ST长方持股99.96%。*ST长方官方微信公众号显示，其成立于2005年，以光源封装、LED照明、LED离网照明及LED离网生活为主营产品，于2012年在深圳证券交易所创业板上市。 产品抽检不合格并非康铭盛第一次被相关部门点名。2023年2月，*ST长方发布的公告显示，其控股子公司康铭盛收到中国证监会发出的《立案告知书》，因涉嫌拒绝、阻碍证券监督管理机构及其工作人员依法履行监督检查职权，根据相关法律法规，被中国证监会立案。,0,ST长方(SZ300301),0,2023-11-17 15:38:18,0,0,0,58134,0,新闻,https://xueqiu.com/S/SZ300301/267425165,2026-07-08 16:18:36
267799583,SZ300301,ST长方,,*ST长方：关于公司完成工商变更登记并换发营业执照的公告 网页链接,0,ST长方(SZ300301),0,2023-11-21 09:54:19,0,0,0,6772,0,公告,https://xueqiu.com/S/SZ300301/267799583,2026-07-08 16:18:36
